Date,GloveSizeGroup,GloveSize,RawIntD,LoadingWeight,ContactNumber,Surface,Gloves,Gender,ID,PowderArea
07/19/2019,Large,NA,7070982,105.9424,3,Cloth,N,Male,35,70.038
07/19/2019,Large,NA,7897290,95.5615,3,Glass,N,Male,35,76.079
07/19/2019,Large,L,3722934,6.3423,4,Plastic,Y,Male,35,41.292
07/19/2019,Large,L,6000880,206.1761,4,Cloth,Y,Male,35,54.908
07/19/2019,Large,L,6312365,182.9985,4,Glass,Y,Male,35,65.404
07/19/2019,Large,NA,6170370,129.7655,4,Plastic,N,Male,35,81.951
07/19/2019,Large,NA,7274753,108.1795,4,Cloth,N,Male,35,71.851
07/19/2019,Large,NA,8583670,147.0258,4,Glass,N,Male,35,85.626
07/19/2019,Large,L,5078563,128.0132,5,Plastic,Y,Male,35,57.489
07/19/2019,Large,L,3666702,262.7498068,5,Cloth,Y,Male,35,34.176
07/19/2019,Large,L,4245222,113.5959,5,Glass,Y,Male,35,45.552
07/19/2019,Large,NA,3978399,145.0889,5,Plastic,N,Male,35,65.038
07/19/2019,Large,NA,6125561,120.6899,5,Cloth,N,Male,35,60.33
07/19/2019,Large,NA,9756906,152.772,5,Glass,N,Male,35,95.271
07/19/2019,Large,L,6210011,102.3099,1,Plastic,Y,Male,36,63.774
07/19/2019,Large,L,7982469,200.4784,1,Cloth,Y,Male,36,76.244
07/19/2019,Large,L,1710022,30.41,1,Glass,Y,Male,36,17.017
07/19/2019,Large,NA,1556732,9.4198,1,Plastic,N,Male,36,15.988
07/19/2019,Large,NA,3774370,10.1604,1,Cloth,N,Male,36,32.433
07/19/2019,Large,NA,1577135,12.1352,1,Glass,N,Male,36,14.8
07/19/2019,Large,L,5189771,153.4588,2,Plastic,Y,Male,36,59.089
07/19/2019,Large,L,6660637,162.1255,2,Cloth,Y,Male,36,66.946
07/19/2019,Large,L,1872297,39.4802,2,Glass,Y,Male,36,18.857
07/19/2019,Large,NA,1235989,3.3148,2,Plastic,N,Male,36,12.834
07/19/2019,Large,NA,3953084,13.5732,2,Cloth,N,Male,36,34.306
07/19/2019,Large,NA,2544418,41.5934,2,Glass,N,Male,36,24.005
07/19/2019,Large,L,4573755,238.1853059,3,Plastic,Y,Male,36,54.586
07/19/2019,Large,L,5481185,285.1579848,3,Cloth,Y,Male,36,57.15
07/19/2019,Large,L,2193883,77.7301,3,Glass,Y,Male,36,22.516
07/19/2019,Large,NA,1448985,56.5237,3,Plastic,N,Male,36,15.944
07/19/2019,Large,NA,3488767,40.9263,3,Cloth,N,Male,36,31.043
07/19/2019,Large,NA,842533,22.6431,3,Glass,N,Male,36,8.433
07/19/2019,Large,L,4964333,265.6756823,4,Plastic,Y,Male,36,59.091
07/19/2019,Large,L,5266035,276.2320021,4,Cloth,Y,Male,36,55.206
07/19/2019,Large,L,2100981,86.2866,4,Glass,Y,Male,36,21.291
07/19/2019,Large,NA,2433740,89.3559,4,Plastic,N,Male,36,26.068
07/19/2019,Large,NA,3210615,5,4,Cloth,N,Male,36,28.134
07/19/2019,Large,NA,2105278,25.5466,4,Glass,N,Male,36,20.252
07/19/2019,Large,L,3931403,275.4377768,5,Plastic,Y,Male,36,58.155
07/19/2019,Large,L,2415961,220.6879731,5,Cloth,Y,Male,36,31.755
07/19/2019,Large,L,1161859,65.4678,5,Glass,Y,Male,36,12.579
07/19/2019,Large,NA,1279083,90.0833,5,Plastic,N,Male,36,17.313
07/19/2019,Large,NA,2262061,11.2747,5,Cloth,N,Male,36,20.361
07/19/2019,Large,NA,1552608,34.755,5,Glass,N,Male,36,15.248
07/19/2019,Large,L,4978383,9.7289,1,Plastic,Y,Male,37,45.992
07/19/2019,Large,L,16969526,247.9987961,1,Cloth,Y,Male,37,143.883
07/19/2019,Large,L,5520957,53.3179,1,Glass,Y,Male,37,55.819
07/19/2019,Large,NA,3080602,21.3846,1,Plastic,N,Male,37,32.024
07/19/2019,Large,NA,7780936,41.5648,1,Cloth,N,Male,37,63.577
07/19/2019,Large,NA,7724641,37.2533,1,Glass,N,Male,37,67.573
07/19/2019,Large,L,2720097,24.5887,2,Plastic,Y,Male,37,32.941
07/19/2019,Large,L,8039517,66.7771,2,Cloth,Y,Male,37,70.966
07/19/2019,Large,L,4477850,38.8767,2,Glass,Y,Male,37,44.764
07/19/2019,Large,NA,3989867,23.0613,2,Plastic,N,Male,37,40.245
07/19/2019,Large,NA,5846919,46.0087,2,Cloth,N,Male,37,51.468
07/19/2019,Large,NA,4519126,7.7055,2,Glass,N,Male,37,41.537
07/19/2019,Large,L,5571625,127.3101,3,Plastic,Y,Male,37,56.842
07/19/2019,Large,L,3245986,37.1094,3,Cloth,Y,Male,37,33.448
07/19/2019,Large,L,5073282,79.8752,3,Glass,Y,Male,37,52.138
07/19/2019,Large,NA,4078140,6.8144,3,Plastic,N,Male,37,44.969
07/19/2019,Large,NA,7660535,15.4045,3,Cloth,N,Male,37,65.989
07/19/2019,Large,NA,7675727,62.8456,3,Glass,N,Male,37,69.933
07/19/2019,Large,L,6091436,118.1683,4,Plastic,Y,Male,37,70.404
07/19/2019,Large,L,5307230,26.3653,4,Cloth,Y,Male,37,51.971
07/19/2019,Large,L,7976120,111.091,4,Glass,Y,Male,37,80.467
07/19/2019,Large,NA,5487644,47.9994,4,Plastic,N,Male,37,53.617
07/19/2019,Large,NA,7102866,48.686,4,Cloth,N,Male,37,62.185
07/19/2019,Large,NA,5231718,35.8361,4,Glass,N,Male,37,52.59
07/19/2019,Large,L,2475884,83.6987,5,Plastic,Y,Male,37,38.293
07/19/2019,Large,L,2864440,8.2707,5,Cloth,Y,Male,37,32.173
07/19/2019,Large,L,4435285,8.7136,5,Glass,Y,Male,37,41.226
07/19/2019,Large,NA,2240553,38.8255,5,Plastic,N,Male,37,31.725
07/19/2019,Large,NA,2897958,37.2533,5,Cloth,N,Male,37,32.499
07/19/2019,Large,NA,6470503,54.0396,5,Glass,N,Male,37,61.237
07/19/2019,Large,L,10840640,103.4952,1,Plastic,Y,Male,38,105.44
07/19/2019,Large,L,5857387,37.9829,1,Cloth,Y,Male,38,57.966
07/19/2019,Large,L,6671597,291.0415418,1,Glass,Y,Male,38,69.873
07/19/2019,Large,NA,8947481,83.284,1,Plastic,N,Male,38,95.597
07/19/2019,Large,NA,14652195,161.6214,1,Cloth,N,Male,38,127.712
07/19/2019,Large,NA,10577777,126.6316,1,Glass,N,Male,38,97.521
07/19/2019,Large,L,6360103,44.0084,2,Plastic,Y,Male,38,69.083
07/19/2019,Large,L,6856838,124.877,2,Cloth,Y,Male,38,69.32
07/19/2019,Large,L,8900103,215.7646216,2,Glass,Y,Male,38,89.554
07/19/2019,Large,NA,9420078,182.0563,2,Plastic,N,Male,38,109.81
07/19/2019,Large,NA,12048346,65.2285,2,Cloth,N,Male,38,109.623
07/19/2019,Large,NA,8774474,77.96,2,Glass,N,Male,38,81.692
07/19/2019,Large,L,6280887,155.4124,3,Plastic,Y,Male,38,71.541
07/19/2019,Large,L,10711966,22.3962,3,Cloth,Y,Male,38,107.995
07/19/2019,Large,L,5175608,49.0645,3,Glass,Y,Male,38,60.199
07/19/2019,Large,NA,6988481,132.3325,3,Plastic,N,Male,38,75.208
07/19/2019,Large,NA,8006604,191.3238,3,Cloth,N,Male,38,74.149
07/19/2019,Large,NA,8107670,137.2943,3,Glass,N,Male,38,76.766
07/19/2019,Large,L,7226608,151.289,4,Plastic,Y,Male,38,80.089
07/19/2019,Large,L,10663824,174.717,4,Cloth,Y,Male,38,109.671
07/19/2019,Large,L,8550823,197.6568,4,Glass,Y,Male,38,89.114
07/19/2019,Large,NA,5671274,153.4908,4,Plastic,N,Male,38,67.412
07/19/2019,Large,NA,9555587,198.317,4,Cloth,N,Male,38,89.914
07/19/2019,Large,NA,11005400,96.3818,4,Glass,N,Male,38,102
07/19/2019,Large,L,4517803,275.7955724,5,Plastic,Y,Male,38,69.933
07/19/2019,Large,L,12741101,263.2714508,5,Cloth,Y,Male,38,125.298
07/19/2019,Large,L,7682110,26.1893,5,Glass,Y,Male,38,79.002
07/19/2019,Large,NA,5397471,285.5260043,5,Plastic,N,Male,38,69.256
07/19/2019,Large,NA,10106816,152.0525,5,Cloth,N,Male,38,95.034
07/19/2019,Large,NA,6049517,97.3791,5,Glass,N,Male,38,58.386
07/19/2019,Medium,M,6769746,91.8021,1,Plastic,Y,Male,39,72.87
07/19/2019,Medium,M,13466104,210.9473,1,Cloth,Y,Male,39,122.473
07/19/2019,Medium,M,8004134,69.3025,1,Glass,Y,Male,39,71.851
07/19/2019,Medium,NA,5439683,59.1441,1,Plastic,N,Male,39,54.617
07/19/2019,Medium,NA,12143723,120.768,1,Cloth,N,Male,39,105.771
07/19/2019,Medium,NA,7593762,55.8872,1,Glass,N,Male,39,66.041
07/19/2019,Medium,M,5350816,240.9307873,2,Plastic,Y,Male,39,62.362
07/19/2019,Medium,M,6168524,185.4706,2,Cloth,Y,Male,39,61.315
07/19/2019,Medium,M,6726848,92.9864,2,Glass,Y,Male,39,69.254
07/19/2019,Medium,NA,4425342,55.6226,2,Plastic,N,Male,39,46.589
07/19/2019,Medium,NA,8914558,85.627,2,Cloth,N,Male,39,79.766
07/19/2019,Medium,NA,6955821,66.5334,2,Glass,N,Male,39,64.145
07/19/2019,Medium,M,9903483,290.1301125,3,Plastic,Y,Male,39,114.958
07/19/2019,Medium,M,7221547,153.2372,3,Cloth,Y,Male,39,70.761
07/19/2019,Medium,M,13212366,151.8799,3,Glass,Y,Male,39,120.205
07/19/2019,Medium,NA,5094644,87.6719,3,Plastic,N,Male,39,53.024
07/19/2019,Medium,NA,8617370,62.6798,3,Cloth,N,Male,39,76.68
07/19/2019,Medium,NA,5630478,59.5594,3,Glass,N,Male,39,52.351
07/19/2019,Medium,M,6876856,139.004,4,Plastic,Y,Male,39,77.275
07/19/2019,Medium,M,10820098,198.649,4,Cloth,Y,Male,39,106.029
07/19/2019,Medium,M,7244366,93.8196,4,Glass,Y,Male,39,70.257
07/19/2019,Medium,NA,5041690,101.4884,4,Plastic,N,Male,39,53.746
07/19/2019,Medium,NA,5905767,34.7624,4,Cloth,N,Male,39,54.05
07/19/2019,Medium,NA,7239633,127.2451,4,Glass,N,Male,39,64.596
07/19/2019,Medium,M,5700577,150.1059,5,Plastic,Y,Male,39,66.031
07/19/2019,Medium,M,3606998,217.8476631,5,Cloth,Y,Male,39,37.665
07/19/2019,Medium,M,8088363,121.3921,5,Glass,Y,Male,39,82.667
07/19/2019,Medium,NA,2504448,96.7884,5,Plastic,N,Male,39,33.81
07/19/2019,Medium,NA,3941629,64.5011,5,Cloth,N,Male,39,40.844
07/19/2019,Medium,NA,6426333,80.1938,5,Glass,N,Male,39,59.582
07/19/2019,Medium,M,2376911,157.6391,1,Plastic,Y,Female,40,22.554
07/19/2019,Medium,M,6370548,118.5442,1,Cloth,Y,Female,40,54.747
07/19/2019,Medium,M,4723967,105.8916,1,Glass,Y,Female,40,49.53
07/19/2019,Medium,NA,7279164,165.8784,1,Plastic,N,Female,40,70.146
07/19/2019,Medium,NA,8670610,43.4607,1,Cloth,N,Female,40,79.812
07/19/2019,Medium,NA,8617545,84.7713,1,Glass,N,Female,40,83.613
07/19/2019,Medium,M,2070662,131.5092,2,Plastic,Y,Female,40,20.807
07/19/2019,Medium,M,2373654,67.1999,2,Cloth,Y,Female,40,23.776
07/19/2019,Medium,M,4828568,103.8131,2,Glass,Y,Female,40,51.555
07/19/2019,Medium,NA,7025908,179.8077,2,Plastic,N,Female,40,77.842
07/19/2019,Medium,NA,5920402,165.1757,2,Cloth,N,Female,40,57.779
07/19/2019,Medium,NA,9043111,151.8205,2,Glass,N,Female,40,89.701
07/19/2019,Medium,M,951210,160.1956,3,Plastic,Y,Female,40,13.214
07/19/2019,Medium,M,4704743,133.9975,3,Cloth,Y,Female,40,44.834
07/19/2019,Medium,M,4150826,187.9033,3,Glass,Y,Female,40,42.241
07/19/2019,Medium,NA,4107438,193.2271,3,Plastic,N,Female,40,56.245
07/19/2019,Medium,NA,4808665,168.4687,3,Cloth,N,Female,40,48.159
07/19/2019,Medium,NA,7339392,139.036,3,Glass,N,Female,40,85.963
07/19/2019,Medium,M,1461004,281.476374,4,Plastic,Y,Female,40,17.89
07/19/2019,Medium,M,4394832,188.2007,4,Cloth,Y,Female,40,42.532
07/19/2019,Medium,M,4053912,278.5256854,4,Glass,Y,Female,40,43.023
07/19/2019,Medium,NA,5381758,236.6564088,4,Plastic,N,Female,40,68.249
07/19/2019,Medium,NA,5756525,179.2041,4,Cloth,N,Female,40,56.331
07/19/2019,Medium,NA,9070104,171.6621,4,Glass,N,Female,40,98.687
07/19/2019,Medium,M,882388,285.6202168,5,Plastic,Y,Female,40,12.305
07/19/2019,Medium,M,3114628,245.6367799,5,Cloth,Y,Female,40,31.072
07/19/2019,Medium,M,1560904,168.0098,5,Glass,Y,Female,40,17.259
07/19/2019,Medium,NA,4500382,267.0890061,5,Plastic,N,Female,40,69.147
07/19/2019,Medium,NA,3589027,220.5815419,5,Cloth,N,Female,40,46.432
07/19/2019,Medium,NA,7062255,193.7124,5,Glass,N,Female,40,74.149
07/19/2019,Small,S,4733257,159.3148,1,Plastic,Y,Female,41,52.285
07/19/2019,Small,S,10328097,97.0476,1,Cloth,Y,Female,41,95.913
07/19/2019,Small,S,5937727,96.7697,1,Glass,Y,Female,41,55.286
07/19/2019,Small,NA,4181069,21.4669,1,Plastic,N,Female,41,43.015
07/19/2019,Small,NA,5618795,19.171,1,Cloth,N,Female,41,47.235
07/19/2019,Small,NA,4498586,38.7045,1,Glass,N,Female,41,42.561
07/19/2019,Small,S,3781735,126.0757,2,Plastic,Y,Female,41,42.205
07/19/2019,Small,S,8434244,192.7183,2,Cloth,Y,Female,41,82.206
07/19/2019,Small,S,4412103,145.5884,2,Glass,Y,Female,41,42.201
07/19/2019,Small,NA,3568297,30.2928,2,Plastic,N,Female,41,39.113
07/19/2019,Small,NA,4235224,17.1568,2,Cloth,N,Female,41,39.099
07/19/2019,Small,NA,4160643,41.2845,2,Glass,N,Female,41,37.826
07/19/2019,Small,S,4323287,294.4930728,3,Plastic,Y,Female,41,42.434
07/19/2019,Small,S,6748134,193.2148,3,Cloth,Y,Female,41,67.668
07/19/2019,Small,S,4575926,106.9823,3,Glass,Y,Female,41,43.073
07/19/2019,Small,NA,4283297,54.6434,3,Plastic,N,Female,41,46.676
07/19/2019,Small,NA,4337180,33.5754,3,Cloth,N,Female,41,42.937
07/19/2019,Small,NA,2531249,28.084,3,Glass,N,Female,41,24.295
07/19/2019,Small,S,3331137,56.7252,4,Plastic,Y,Female,41,33.95
07/19/2019,Small,S,10197447,238.7643731,4,Cloth,Y,Female,41,94.343
07/19/2019,Small,S,2740756,62.9227,4,Glass,Y,Female,41,26.826
07/19/2019,Small,NA,2918595,22.7937,4,Plastic,N,Female,41,33.301
07/19/2019,Small,NA,3419011,17.499,4,Cloth,N,Female,41,31.996
07/19/2019,Small,NA,3875589,53.2888,4,Glass,N,Female,41,36.954
07/19/2019,Small,S,2388508,67.9601,5,Plastic,Y,Female,41,26.203
07/19/2019,Small,S,5426308,97.8573,5,Cloth,Y,Female,41,65.038
07/19/2019,Small,S,3381853,88.2159,5,Glass,Y,Female,41,33.112
07/19/2019,Small,NA,3240496,83.2488,5,Plastic,N,Female,41,38.524
07/19/2019,Small,NA,2730880,23.4797,5,Cloth,N,Female,41,28.506
07/19/2019,Small,NA,3085406,62.557,5,Glass,N,Female,41,28.752
07/19/2019,Large,L,6506175,212.6746,1,Plastic,Y,Male,42,74.491
07/19/2019,Large,L,8843307,259.6733246,1,Cloth,Y,Male,42,89.325
07/19/2019,Large,L,6222891,127.8036,1,Glass,Y,Male,42,57.063
07/19/2019,Large,NA,3578043,59.0154,1,Plastic,N,Male,42,35.83
07/19/2019,Large,NA,5656887,53.8726,1,Cloth,N,Male,42,47.944
07/19/2019,Large,NA,3015741,64.7609,1,Glass,N,Male,42,28.836
07/19/2019,Large,L,5593715,140.9005,2,Plastic,Y,Male,42,64.574
07/19/2019,Large,L,6405506,155.6395,2,Cloth,Y,Male,42,70.444
07/19/2019,Large,L,4476186,159.5174,2,Glass,Y,Male,42,40.828
07/19/2019,Large,NA,2871953,62.6416,2,Plastic,N,Male,42,32.873
07/19/2019,Large,NA,5765756,76.9694,2,Cloth,N,Male,42,49.699
07/19/2019,Large,NA,3284247,93.9161,2,Glass,N,Male,42,32.294
07/19/2019,Large,L,4666091,206.8402,3,Plastic,Y,Male,42,59.007
07/19/2019,Large,L,4866759,131.5217,3,Cloth,Y,Male,42,66.795
07/19/2019,Large,L,3849907,176.7982,3,Glass,Y,Male,42,40.82
07/19/2019,Large,NA,2431391,86.6263,3,Plastic,N,Male,42,29.624
07/19/2019,Large,NA,2877124,63.7296,3,Cloth,N,Male,42,27.676
07/19/2019,Large,NA,3098493,104.9078,3,Glass,N,Male,42,30.891
07/19/2019,Large,L,5729292,157.9333,4,Plastic,Y,Male,42,64.672
07/19/2019,Large,L,3854758,134.0646,4,Cloth,Y,Male,42,47.554
07/19/2019,Large,L,3526483,296.5535137,4,Glass,Y,Male,42,34.672
07/19/2019,Large,NA,2985034,60.3331,4,Plastic,N,Male,42,34.865
07/19/2019,Large,NA,3867456,71.5739,4,Cloth,N,Male,42,37.999
07/19/2019,Large,NA,2075507,77.5649,4,Glass,N,Male,42,20.929
07/19/2019,Large,L,4891927,134.7135,5,Plastic,Y,Male,42,58.866
07/19/2019,Large,L,2471038,293.8091708,5,Cloth,Y,Male,42,32.123
07/19/2019,Large,L,2957372,156.5482,5,Glass,Y,Male,42,32.252
07/19/2019,Large,NA,2462074,75.8901,5,Plastic,N,Male,42,32.268
07/19/2019,Large,NA,2135154,64.1264,5,Cloth,N,Male,42,21.492
07/19/2019,Large,NA,2078976,79.505,5,Glass,N,Male,42,22.13
07/19/2019,Medium,M,5879281,40.9233,1,Plastic,Y,Male,43,56.894
07/19/2019,Medium,M,10966216,96.6203,1,Cloth,Y,Male,43,93.944
07/19/2019,Medium,M,10723696,54.0697,1,Glass,Y,Male,43,96.473
07/19/2019,Medium,NA,6084338,18.3111,1,Plastic,N,Male,43,61.452
07/19/2019,Medium,NA,9318568,70.0445,1,Cloth,N,Male,43,78.491
07/19/2019,Medium,NA,10142964,127.0181,1,Glass,N,Male,43,91.176
07/19/2019,Medium,M,5172521,98.7676,2,Plastic,Y,Male,43,57.652
07/19/2019,Medium,M,9158665,115.1554,2,Cloth,Y,Male,43,79.649
07/19/2019,Medium,M,11041893,67.3984,2,Glass,Y,Male,43,101.861
07/19/2019,Medium,NA,5420556,83.797,2,Plastic,N,Male,43,58.374
07/19/2019,Medium,NA,7955122,17.9714,2,Cloth,N,Male,43,68.9
07/19/2019,Medium,NA,10716207,42.1223,2,Glass,N,Male,43,95.372
07/19/2019,Medium,M,4924808,156.293,3,Plastic,Y,Male,43,70.08
07/19/2019,Medium,M,4279905,50.0857,3,Cloth,Y,Male,43,41.499
07/19/2019,Medium,M,10021299,207.9608,3,Glass,Y,Male,43,107.665
07/19/2019,Medium,NA,4158629,77.0993,3,Plastic,N,Male,43,50.123
07/19/2019,Medium,NA,7274515,61.4052,3,Cloth,N,Male,43,69.815
07/19/2019,Medium,NA,8931320,151.2271,3,Glass,N,Male,43,83.103
07/19/2019,Medium,M,5531623,267.2475729,4,Plastic,Y,Male,43,72.88
07/19/2019,Medium,M,5158445,49.5384,4,Cloth,Y,Male,43,49.836
07/19/2019,Medium,M,12377649,270.4697223,4,Glass,Y,Male,43,125.732
07/19/2019,Medium,NA,5679973,136.6003,4,Plastic,N,Male,43,67.591
07/19/2019,Medium,NA,7669586,96.4469,4,Cloth,N,Male,43,75.009
07/19/2019,Medium,NA,7645051,36.7645,4,Glass,N,Male,43,70.775
07/19/2019,Medium,M,6853309,254.6751007,5,Plastic,Y,Male,43,101.487
07/19/2019,Medium,M,4028383,100.6286,5,Cloth,Y,Male,43,40.186
07/19/2019,Medium,M,7443924,165.1233,5,Glass,Y,Male,43,72.406
07/19/2019,Medium,NA,3481582,143.8962,5,Plastic,N,Male,43,52.94
07/19/2019,Medium,NA,5439324,178.7131,5,Cloth,N,Male,43,61.375
07/19/2019,Medium,NA,9635781,152.2353,5,Glass,N,Male,43,87.449
07/22/2019,Large,L,4885918,89.6636,1,Plastic,Y,Male,44,57.017
07/22/2019,Large,L,2022949,17.1387,1,Cloth,Y,Male,44,17.275
07/22/2019,Large,L,590177,5.6167,1,Glass,Y,Male,44,5.727
07/22/2019,Large,NA,3119649,84.8204,1,Plastic,N,Male,44,30.44
07/22/2019,Large,NA,3009399,14.1525,1,Cloth,N,Male,44,26.552
07/22/2019,Large,NA,1116368,1.031,1,Glass,N,Male,44,10.017
07/22/2019,Large,L,6788773,182.8366,2,Plastic,Y,Male,44,70.683
07/22/2019,Large,L,2574588,40.5363,2,Cloth,Y,Male,44,22.399
07/22/2019,Large,L,2447439,23.3658,2,Glass,Y,Male,44,22.554
07/22/2019,Large,NA,1582569,67.7506,2,Plastic,N,Male,44,18.133
07/22/2019,Large,NA,3219673,6.2705,2,Cloth,N,Male,44,28.637
07/22/2019,Large,NA,2474740,0.7798,2,Glass,N,Male,44,22.49
07/22/2019,Large,L,3706726,247.7313426,3,Plastic,Y,Male,44,58.589
07/22/2019,Large,L,4142013,46.1098,3,Cloth,Y,Male,44,35.356
07/22/2019,Large,L,1674890,17.6303,3,Glass,Y,Male,44,16.147
07/22/2019,Large,NA,2360414,132.7554,3,Plastic,N,Male,44,24.554
07/22/2019,Large,NA,2961407,11.2947,3,Cloth,N,Male,44,26.814
07/22/2019,Large,NA,926876,1.1751,3,Glass,N,Male,44,9.368
07/22/2019,Large,L,2936358,69.8718,4,Plastic,Y,Male,44,36.288
07/22/2019,Large,L,4260108,53.9661,4,Cloth,Y,Male,44,36.753
07/22/2019,Large,L,1899625,3.2646,4,Glass,Y,Male,44,18.519
07/22/2019,Large,NA,2425813,261.5616991,4,Plastic,N,Male,44,27.604
07/22/2019,Large,NA,3156509,8.69,4,Cloth,N,Male,44,28.647
07/22/2019,Large,NA,1986942,3.0009,4,Glass,N,Male,44,19.315
07/22/2019,Large,L,3363361,96.0336,5,Plastic,Y,Male,44,40.44
07/22/2019,Large,L,1096925,18.6062,5,Cloth,Y,Male,44,10.739
07/22/2019,Large,L,1042105,17.9634,5,Glass,Y,Male,44,10.486
07/22/2019,Large,NA,1126355,189.3967,5,Plastic,N,Male,44,15.276
07/22/2019,Large,NA,3413548,13.55,5,Cloth,N,Male,44,30.862
07/22/2019,Large,NA,1254371,7.0963,5,Glass,N,Male,44,13.125
07/22/2019,Large,L,943145,9.9769,1,Plastic,Y,Male,45,9.467
07/22/2019,Large,L,8774162,261.2295249,1,Cloth,Y,Male,45,74.728
07/22/2019,Large,L,2823980,36.0896,1,Glass,Y,Male,45,27.495
07/22/2019,Large,NA,3835363,67.7374,1,Plastic,N,Male,45,40.486
07/22/2019,Large,NA,7183448,119.2403,1,Cloth,N,Male,45,69.326
07/22/2019,Large,NA,9318511,106.9623,1,Glass,N,Male,45,89.755
07/22/2019,Large,L,2775229,18.1171,2,Plastic,Y,Male,45,30.684
07/22/2019,Large,L,5349842,251.7731562,2,Cloth,Y,Male,45,49.552
07/22/2019,Large,L,3501548,87.6831,2,Glass,Y,Male,45,34.161
07/22/2019,Large,NA,4286878,141.8499,2,Plastic,N,Male,45,51.488
07/22/2019,Large,NA,7840739,136.4514,2,Cloth,N,Male,45,72.814
07/22/2019,Large,NA,7372601,117.9769,2,Glass,N,Male,45,75.345
07/22/2019,Large,L,3196759,15.3842,3,Plastic,Y,Male,45,36.182
07/22/2019,Large,L,2986149,202.2758,3,Cloth,Y,Male,45,30.034
07/22/2019,Large,L,1295100,97.1809,3,Glass,Y,Male,45,14.476
07/22/2019,Large,NA,3963325,152.2512,3,Plastic,N,Male,45,49.595
07/22/2019,Large,NA,6253582,117.1472,3,Cloth,N,Male,45,62.264
07/22/2019,Large,NA,5909748,95.5672,3,Glass,N,Male,45,62.041
07/22/2019,Large,L,4027945,116.3218,4,Plastic,Y,Male,45,44.541
07/22/2019,Large,L,3431555,222.4791928,4,Cloth,Y,Male,45,34.58
07/22/2019,Large,L,2366680,126.2824,4,Glass,Y,Male,45,25.095
07/22/2019,Large,NA,5969032,207.3727,4,Plastic,N,Male,45,69.724
07/22/2019,Large,NA,7976931,144.4574,4,Cloth,N,Male,45,76.955
07/22/2019,Large,NA,7263494,171.8661,4,Glass,N,Male,45,79.275
07/22/2019,Large,L,2994269,92.1697,5,Plastic,Y,Male,45,35.138
07/22/2019,Large,L,2484173,259.8374198,5,Cloth,Y,Male,45,25.499
07/22/2019,Large,L,3194398,131.691,5,Glass,Y,Male,45,33.623
07/22/2019,Large,NA,5265390,232.9512113,5,Plastic,N,Male,45,70.122
07/22/2019,Large,NA,4919481,152.1012,5,Cloth,N,Male,45,49.741
07/22/2019,Large,NA,3673263,108.5616,5,Glass,N,Male,45,37.283
07/22/2019,Large,L,3892164,52.1121,1,Plastic,Y,Male,46,38.622
07/22/2019,Large,L,8228452,42.5974,1,Cloth,Y,Male,46,73.114
07/22/2019,Large,L,7153791,36.5923,1,Glass,Y,Male,46,66.55
07/22/2019,Large,NA,7763430,6.5264,1,Plastic,N,Male,46,74.768
07/22/2019,Large,NA,15152343,152.362,1,Cloth,N,Male,46,130.327
07/22/2019,Large,NA,10022139,54.4063,1,Glass,N,Male,46,92.005
07/22/2019,Large,L,2952909,49.1016,2,Plastic,Y,Male,46,33.976
07/22/2019,Large,L,6415073,5.9508,2,Cloth,Y,Male,46,65.651
07/22/2019,Large,L,4624028,36.7256,2,Glass,Y,Male,46,47.162
07/22/2019,Large,NA,7345221,34.8571,2,Plastic,N,Male,46,85.897
07/22/2019,Large,NA,9031143,99.2482,2,Cloth,N,Male,46,86.981
07/22/2019,Large,NA,6790747,3.9163,2,Glass,N,Male,46,63.034
07/22/2019,Large,L,2358662,40.5077,3,Plastic,Y,Male,46,26.016
07/22/2019,Large,L,7338538,32.8965,3,Cloth,Y,Male,46,69.599
07/22/2019,Large,L,8351276,121.8491,3,Glass,Y,Male,46,78.578
07/22/2019,Large,NA,5797738,41.4519,3,Plastic,N,Male,46,62.907
07/22/2019,Large,NA,7816019,110.2794,3,Cloth,N,Male,46,75.747
07/22/2019,Large,NA,10131112,82.548,3,Glass,N,Male,46,94.795
07/22/2019,Large,L,2740292,51.5439,4,Plastic,Y,Male,46,32.449
07/22/2019,Large,L,3630250,2.1607,4,Cloth,Y,Male,46,35.862
07/22/2019,Large,L,5838136,71.9567,4,Glass,Y,Male,46,57.616
07/22/2019,Large,NA,6193684,57.6834,4,Plastic,N,Male,46,70.8
07/22/2019,Large,NA,9031163,84.106,4,Cloth,N,Male,46,88.308
07/22/2019,Large,NA,7665266,85.8963,4,Glass,N,Male,46,73.403
07/22/2019,Large,L,1451379,38.8435,5,Plastic,Y,Male,46,18.479
07/22/2019,Large,L,7621199,18.6189,5,Cloth,Y,Male,46,76.4
07/22/2019,Large,L,8093148,175.5816,5,Glass,Y,Male,46,84.645
07/22/2019,Large,NA,5553076,75.8979,5,Plastic,N,Male,46,79.512
07/22/2019,Large,NA,3285906,32.6777,5,Cloth,N,Male,46,39.541
07/22/2019,Large,NA,6300588,38.2217,5,Glass,N,Male,46,63.142
07/22/2019,Small,S,5553686,119.9592,1,Plastic,Y,Female,47,54.417
07/22/2019,Small,S,5175353,38.9943,1,Cloth,Y,Female,47,44.901
07/22/2019,Small,S,1626414,24.4791,1,Glass,Y,Female,47,15.287
07/22/2019,Small,NA,6738969,29.1379,1,Plastic,N,Female,47,71.324
07/22/2019,Small,NA,6004372,39.5684,1,Cloth,N,Female,47,56.436
